Date,Plot ID,Treatment Type,ExG,Total Soil Moisture,Irrigation Added (gallons),Rainfall (gallons),ET0 (mm),Heat Index (F),Kc (Crop Coefficient)
2009-05-04,WeatherStation,Synthetic,,,0.0,,99.3187511704885,79.655,0.22
2009-05-05,WeatherStation,Synthetic,,,0.0,,76.11408706012007,80.80250000000001,0.22
2009-05-06,WeatherStation,Synthetic,,,0.0,,105.02152395288465,82.11500000000001,0.22
2009-05-07,WeatherStation,Synthetic,,,0.0,,110.37579188935538,81.79249999999999,0.22
2009-05-08,WeatherStation,Synthetic,,,0.0,,106.0754035369495,82.16000000000001,0.22
2009-05-09,WeatherStation,Synthetic,,,0.0,,113.18540738899327,81.44,0.22
2009-05-10,WeatherStation,Synthetic,,,0.0,,119.01815379919873,81.83,0.22
2009-05-11,WeatherStation,Synthetic,,,0.0,,105.12251329127649,81.89750000000001,0.22
2009-05-12,WeatherStation,Synthetic,,,0.0,,114.4723750552122,81.3425,0.22
2009-05-13,WeatherStation,Synthetic,,,0.0,,91.7299574141397,81.9125,0.22
2009-05-14,WeatherStation,Synthetic,,,0.0,,112.38291399206703,81.7475,0.2357142857142857
2009-05-15,WeatherStation,Synthetic,,,0.0,,110.83287084476866,81.2225,0.25142857142857145
2009-05-16,WeatherStation,Synthetic,,,0.0,,70.85910280599528,79.1825,0.2671428571428571
2009-05-17,WeatherStation,Synthetic,,,0.0,,67.93055100929888,76.33250000000001,0.28285714285714286
2009-05-18,WeatherStation,Synthetic,,,0.0,,123.34537098265989,73.79750000000001,0.2985714285714286
2009-05-19,WeatherStation,Synthetic,,,0.0,,125.82656778004073,74.2475,0.3142857142857143
2009-05-20,WeatherStation,Synthetic,,,0.0,,131.68491428065127,74.9375,0.33
2009-05-21,WeatherStation,Synthetic,,,0.0,,140.1866191293765,77.5025,0.34571428571428575
2009-05-22,WeatherStation,Synthetic,,,0.0,,134.64859789226793,78.9725,0.36142857142857143
2009-05-23,WeatherStation,Synthetic,,,0.0,,101.72569106182961,80.09,0.37714285714285717
2009-05-24,WeatherStation,Synthetic,,,0.0,,117.22313417852656,80.63749999999999,0.39285714285714285
2009-05-25,WeatherStation,Synthetic,,,0.0,,136.580025167791,81.53,0.4085714285714286
2009-05-26,WeatherStation,Synthetic,,,0.0,,85.60109403584732,81.22999999999999,0.42428571428571427
2009-05-27,WeatherStation,Synthetic,,,0.0,,59.56425471683142,80.67500000000001,0.44
2009-05-28,WeatherStation,Synthetic,,,0.0,,134.2903485133871,79.55000000000001,0.44
2009-05-29,WeatherStation,Synthetic,,,0.0,,126.26778903413589,79.8425,0.44
2009-05-30,WeatherStation,Synthetic,,,0.0,,123.2039273642298,80.93,0.44
2009-05-31,WeatherStation,Synthetic,,,0.0,,107.94192775831303,79.33250000000001,0.44
2009-06-01,WeatherStation,Synthetic,,,0.0,,59.3181249672914,79.01,0.44
2009-06-02,WeatherStation,Synthetic,,,0.0,,131.4239565615095,80.6075,0.44
2009-06-03,WeatherStation,Synthetic,,,0.0,,134.60025503120121,80.525,0.5133333333333333
2009-06-04,WeatherStation,Synthetic,,,0.0,,140.54327581390348,82.4375,0.5866666666666667
2009-06-05,WeatherStation,Synthetic,,,0.0,,143.57862183384412,81.1175,0.66
2009-06-06,WeatherStation,Synthetic,,,0.0,,135.34103195345094,80.6825,0.7333333333333334
2009-06-07,WeatherStation,Synthetic,,,0.0,,128.29758669220837,81.22999999999999,0.8066666666666668
2009-06-08,WeatherStation,Synthetic,,,0.0,,127.49975128383313,83.02250000000001,0.8800000000000001
2009-06-09,WeatherStation,Synthetic,,,0.0,,106.23569160392334,84.52250000000001,0.9533333333333334
2009-06-10,WeatherStation,Synthetic,,,0.0,,107.76387778134225,84.635,1.0266666666666668
2009-06-11,WeatherStation,Synthetic,,,0.0,,113.0169396031223,85.25,1.1
2009-06-12,WeatherStation,Synthetic,,,0.0,,120.33214172808589,85.07,1.1
2009-06-13,WeatherStation,Synthetic,,,0.0,,130.1434050896244,85.4,1.1
2009-06-14,WeatherStation,Synthetic,,,0.0,,130.30209353756064,85.4375,1.1
2009-06-15,WeatherStation,Synthetic,,,0.0,,126.68417178264853,85.3475,1.1
2009-06-16,WeatherStation,Synthetic,,,0.0,,127.67270897573209,85.5725,1.1
2009-06-17,WeatherStation,Synthetic,,,0.0,,129.31536336845448,85.35499999999999,1.1
2009-06-18,WeatherStation,Synthetic,,,0.0,,124.80452818799452,85.16,1.1
2009-06-19,WeatherStation,Synthetic,,,0.0,,124.20807957405962,85.3925,1.1
2009-06-20,WeatherStation,Synthetic,,,0.0,,126.06577351519394,85.5425,1.1
2009-06-21,WeatherStation,Synthetic,,,0.0,,129.5911714693199,85.37,1.1
2009-06-22,WeatherStation,Synthetic,,,0.0,,136.48260481081968,85.5875,1.1
2009-06-23,WeatherStation,Synthetic,,,0.0,,136.00401858977526,84.965,1.1
2009-06-24,WeatherStation,Synthetic,,,0.0,,143.73935741140534,86.4425,1.1
2009-06-25,WeatherStation,Synthetic,,,0.0,,144.8313653388973,87.4925,1.1
2009-06-26,WeatherStation,Synthetic,,,0.0,,134.14873640057928,86.84,1.1
2009-06-27,WeatherStation,Synthetic,,,0.0,,131.10386212462566,86.5175,1.1
2009-06-28,WeatherStation,Synthetic,,,0.0,,142.46298733871197,86.2175,1.1
2009-06-29,WeatherStation,Synthetic,,,0.0,,145.17431894580193,86.42,1.1
2009-06-30,WeatherStation,Synthetic,,,0.0,,142.80503688217595,86.345,1.1
2009-07-01,WeatherStation,Synthetic,,,0.0,,121.72087867822104,86.6075,1.1
2009-07-02,WeatherStation,Synthetic,,,0.0,,124.86045856314958,86.63,1.1
2009-07-03,WeatherStation,Synthetic,,,0.0,,113.73160358029062,87.08,1.1
2009-07-04,WeatherStation,Synthetic,,,0.0,,130.80729132411696,86.61500000000001,1.1
2009-07-05,WeatherStation,Synthetic,,,0.0,,122.7916698873889,87.14750000000001,1.1
2009-07-06,WeatherStation,Synthetic,,,0.0,,114.19489731395635,86.73500000000001,1.1
2009-07-07,WeatherStation,Synthetic,,,0.0,,79.78612260952931,85.97749999999999,1.1
2009-07-08,WeatherStation,Synthetic,,,0.0,,136.97481552069524,87.02000000000001,1.1
2009-07-09,WeatherStation,Synthetic,,,0.0,,133.53099694366733,86.06,1.1
2009-07-10,WeatherStation,Synthetic,,,0.0,,136.87411531579104,85.7525,1.1
2009-07-11,WeatherStation,Synthetic,,,0.0,,128.7257049282326,86.01500000000001,1.1
2009-07-12,WeatherStation,Synthetic,,,0.0,,136.53468666812253,86.27000000000001,1.1
2009-07-13,WeatherStation,Synthetic,,,0.0,,134.81392560869776,86.135,1.1
2009-07-14,WeatherStation,Synthetic,,,0.0,,131.46751738853774,86.05250000000001,1.1
2009-07-15,WeatherStation,Synthetic,,,0.0,,133.74018325142038,86.63,1.1
2009-07-16,WeatherStation,Synthetic,,,0.0,,135.53166866104246,86.66000000000001,1.1
2009-07-17,WeatherStation,Synthetic,,,0.0,,138.76587987340943,85.6925,1.1
2009-07-18,WeatherStation,Synthetic,,,0.0,,131.18618543367896,85.745,1.1
2009-07-19,WeatherStation,Synthetic,,,0.0,,112.2322620272258,85.0925,1.1
2009-07-20,WeatherStation,Synthetic,,,0.0,,117.86200853896382,85.9475,1.1
2009-07-21,WeatherStation,Synthetic,,,0.0,,105.38005583999677,85.7975,1.1
2009-07-22,WeatherStation,Synthetic,,,0.0,,124.11094260889654,85.5125,1.1
2009-07-23,WeatherStation,Synthetic,,,0.0,,125.3445116549266,85.34,1.1
2009-07-24,WeatherStation,Synthetic,,,0.0,,127.16304688797133,84.9125,1.1
2009-07-25,WeatherStation,Synthetic,,,0.0,,130.82889604663998,85.6925,1.1
2009-07-26,WeatherStation,Synthetic,,,0.0,,130.17861131973004,85.8425,1.1
2009-07-27,WeatherStation,Synthetic,,,0.0,,118.15903133329945,85.6175,1.1
2009-07-28,WeatherStation,Synthetic,,,0.0,,115.34185863167313,86.105,0.83
2009-07-29,WeatherStation,Synthetic,,,0.0,,95.37751871129288,86.7425,0.83
2009-07-30,WeatherStation,Synthetic,,,0.0,,116.99826405646678,86.6,0.83
2009-07-31,WeatherStation,Synthetic,,,0.0,,123.05937962427852,85.54250000000002,0.83
2009-08-01,WeatherStation,Synthetic,,,0.0,,118.68732850120854,86.4125,0.83
2009-08-02,WeatherStation,Synthetic,,,0.0,,129.2814275387867,85.6625,0.83
2009-08-03,WeatherStation,Synthetic,,,0.0,,130.1029709340936,85.91,0.83
2009-08-04,WeatherStation,Synthetic,,,0.0,,130.98519330145413,86.795,0.83
2009-08-05,WeatherStation,Synthetic,,,0.0,,134.39460167468908,86.5925,0.83
2009-08-06,WeatherStation,Synthetic,,,0.0,,135.11782808411823,86.27000000000001,0.83
2009-08-07,WeatherStation,Synthetic,,,0.0,,131.85122127100743,86.135,0.7866666666666666
2009-08-08,WeatherStation,Synthetic,,,0.0,,128.58476929165116,85.91,0.7433333333333333
2009-08-09,WeatherStation,Synthetic,,,0.0,,118.29092688257082,85.86500000000001,0.7
2009-08-10,WeatherStation,Synthetic,,,0.0,,116.2086671013309,85.34,0.6566666666666666
2009-08-11,WeatherStation,Synthetic,,,0.0,,133.40596631962356,86.38250000000001,0.6133333333333333
2009-08-12,WeatherStation,Synthetic,,,0.0,,138.12439706973208,84.875,0.57
2009-08-13,WeatherStation,Synthetic,,,0.0,,116.92255334011675,85.70750000000001,0.5266666666666666
2009-08-14,WeatherStation,Synthetic,,,0.0,,127.1325227248495,85.79750000000001,0.48333333333333334
2009-08-15,WeatherStation,Synthetic,,,0.0,,127.50467633596638,86.6,0.44
2009-08-16,WeatherStation,Synthetic,,,0.0,,118.36062433477117,86.99000000000001,0.44
2009-08-17,WeatherStation,Synthetic,,,0.0,,127.22346239396249,86.67500000000001,0.44
2009-08-18,WeatherStation,Synthetic,,,0.0,,106.03247271175529,85.41499999999999,0.44
2009-08-19,WeatherStation,Synthetic,,,0.0,,105.17967802492653,85.925,0.44
2009-08-20,WeatherStation,Synthetic,,,0.0,,121.03020404560402,87.0575,0.44
2009-08-21,WeatherStation,Synthetic,,,0.0,,129.06134782935408,85.955,0.44
2009-08-22,WeatherStation,Synthetic,,,0.0,,130.1737174119352,86.78,0.44
2009-08-23,WeatherStation,Synthetic,,,0.0,,125.50043012704776,86.9375,0.44
2009-08-24,WeatherStation,Synthetic,,,0.0,,128.42742958033313,86.61500000000001,0.44
2009-08-25,WeatherStation,Synthetic,,,0.0,,128.58890081365587,85.91749999999999,0.44
2009-08-26,WeatherStation,Synthetic,,,0.0,,127.364743908057,85.4375,0.44
2009-08-27,WeatherStation,Synthetic,,,0.0,,127.79460280888016,86.2325,0.44
2009-08-28,WeatherStation,Synthetic,,,0.0,,115.3185763426937,86.12,0.44
2009-08-29,WeatherStation,Synthetic,,,0.0,,86.15680451487358,83.8925,0.44
2009-08-30,WeatherStation,Synthetic,,,0.0,,99.95415347237764,83.01500000000001,0.44
2009-08-31,WeatherStation,Synthetic,,,0.0,,89.3545767991567,81.1625,0.44
2009-09-01,WeatherStation,Synthetic,,,0.0,,46.31561660364065,81.0725,0.1
2009-09-02,WeatherStation,Synthetic,,,0.0,,109.34850223486306,82.97,0.1
2009-09-03,WeatherStation,Synthetic,,,0.0,,112.07999183023676,83.525,0.1
2009-09-04,WeatherStation,Synthetic,,,0.0,,87.13556786559234,81.47,0.1
2009-09-05,WeatherStation,Synthetic,,,0.0,,60.67824780060761,81.6425,0.1
2009-09-06,WeatherStation,Synthetic,,,0.0,,114.19121075488871,82.7,0.1
2009-09-07,WeatherStation,Synthetic,,,0.0,,111.11408904775513,82.7,0.1
2009-09-08,WeatherStation,Synthetic,,,0.0,,89.58818812277484,81.95,0.1
2009-09-09,WeatherStation,Synthetic,,,0.0,,53.9215737263701,81.80000000000001,0.1
2009-09-10,WeatherStation,Synthetic,,,0.0,,65.84768064049885,80.045,0.1
2009-09-11,WeatherStation,Synthetic,,,0.0,,67.96067009049361,78.92,0.1
2009-09-12,WeatherStation,Synthetic,,,0.0,,83.88816285603065,79.51249999999999,0.1
2009-09-13,WeatherStation,Synthetic,,,0.0,,105.35853809582717,80.24000000000001,0.1
2009-09-14,WeatherStation,Synthetic,,,0.0,,100.08514715871313,79.61000000000001,0.1
2009-09-15,WeatherStation,Synthetic,,,0.0,,119.827519908357,80.81750000000001,0.1
2009-09-16,WeatherStation,Synthetic,,,0.0,,116.58219694656303,83.24000000000001,0.1
2009-09-17,WeatherStation,Synthetic,,,0.0,,115.03849027157048,81.4025,0.1
2009-09-18,WeatherStation,Synthetic,,,0.0,,116.45576303990441,80.9075,0.1
2009-09-19,WeatherStation,Synthetic,,,0.0,,109.91210695307102,81.7025,0.1
2009-09-20,WeatherStation,Synthetic,,,0.0,,87.33356131184401,81.8525,0.1
2009-09-21,WeatherStation,Synthetic,,,0.0,,106.68159753321854,83.7875,0.1
2009-09-22,WeatherStation,Synthetic,,,0.0,,44.46414318638944,79.8575,0.1
2009-09-23,WeatherStation,Synthetic,,,0.0,,23.913715515367684,71.66,0.1
2009-09-24,WeatherStation,Synthetic,,,0.0,,25.334478223258564,71.975,0.1
2009-09-25,WeatherStation,Synthetic,,,0.0,,72.49145561653185,76.31,0.1
2009-09-26,WeatherStation,Synthetic,,,0.0,,100.59479679322725,79.8875,0.1
2009-09-27,WeatherStation,Synthetic,,,0.0,,111.75083582168963,82.205,0.1
2009-09-28,WeatherStation,Synthetic,,,0.0,,105.86732029808373,82.955,0.1
2009-09-29,WeatherStation,Synthetic,,,0.0,,82.5555252756021,81.3425,0.1
2009-09-30,WeatherStation,Synthetic,,,0.0,,86.41368008834422,82.0175,0.1
2009-10-01,WeatherStation,Synthetic,,,0.0,,96.95819372763526,83.5175,0.1
2009-10-02,WeatherStation,Synthetic,,,0.0,,75.60960072752142,81.59,0.1
2009-10-03,WeatherStation,Synthetic,,,0.0,,64.08143040236344,81.275,0.1
2009-10-04,WeatherStation,Synthetic,,,0.0,,73.34045536506524,83.3675,0.1
2009-10-05,WeatherStation,Synthetic,,,0.0,,70.14671077245195,83.12,0.1
2009-10-06,WeatherStation,Synthetic,,,0.0,,85.37912454743667,84.52250000000001,0.1
2009-10-07,WeatherStation,Synthetic,,,0.0,,83.321616791082,84.69500000000001,0.1
2009-10-08,WeatherStation,Synthetic,,,0.0,,68.71315139132116,85.3175,0.1
2009-10-09,WeatherStation,Synthetic,,,0.0,,25.660532066595618,75.995,0.1
2009-10-10,WeatherStation,Synthetic,,,0.0,,34.68414143591406,66.7475,0.1
2009-10-11,WeatherStation,Synthetic,,,0.0,,24.779007678136555,70.82750000000001,0.1
2009-10-12,WeatherStation,Synthetic,,,0.0,,73.17008928826179,77.135,0.1
2009-10-13,WeatherStation,Synthetic,,,0.0,,76.11300300342344,81.88250000000001,0.1
2009-10-14,WeatherStation,Synthetic,,,0.0,,94.73492840454578,82.44500000000001,0.1
2009-10-15,WeatherStation,Synthetic,,,0.0,,94.18633450440406,82.54249999999999,0.1
2009-10-16,WeatherStation,Synthetic,,,0.0,,58.87334742857557,73.9925,0.1
2009-10-17,WeatherStation,Synthetic,,,0.0,,79.90751532025956,68.81,0.1
2009-10-18,WeatherStation,Synthetic,,,0.0,,85.03824688891008,69.3275,0.1
2009-10-19,WeatherStation,Synthetic,,,0.0,,85.0084993990721,71.795,0.1
2009-10-20,WeatherStation,Synthetic,,,0.0,,38.29542150769853,76.91749999999999,0.1
2009-10-21,WeatherStation,Synthetic,,,0.0,,31.601395376197896,78.32,0.1
2009-10-22,WeatherStation,Synthetic,,,0.0,,70.85230137899546,73.70750000000001,0.1
2009-10-23,WeatherStation,Synthetic,,,0.0,,78.8321404475919,66.455,0.1
2009-10-24,WeatherStation,Synthetic,,,0.0,,79.3640308101432,70.175,0.1
2009-10-25,WeatherStation,Synthetic,,,0.0,,40.167966028284525,76.4825,0.1
2009-10-26,WeatherStation,Synthetic,,,0.0,,21.3847729001439,70.61,0.1
2009-10-27,WeatherStation,Synthetic,,,0.0,,74.21734230635911,63.02,0.1
2009-10-28,WeatherStation,Synthetic,,,0.0,,44.93441858294753,75.995,0.1
2009-10-29,WeatherStation,Synthetic,,,0.0,,42.97676763187397,79.055,0.1
2009-10-30,WeatherStation,Synthetic,,,0.0,,32.94414195811104,62.00750000000001,0.1
2009-10-31,WeatherStation,Synthetic,,,0.0,,76.63545352245411,61.985,0.1
2009-11-01,WeatherStation,Synthetic,,,0.0,,75.66759164827604,63.9275,0.1
2009-11-02,WeatherStation,Synthetic,,,0.0,,75.40413189983323,65.5025,0.1
2009-11-03,WeatherStation,Synthetic,,,0.0,,74.91616330518666,65.675,0.1
2009-11-04,WeatherStation,Synthetic,,,0.0,,77.83241249539807,67.475,0.1
2009-11-05,WeatherStation,Synthetic,,,0.0,,76.50973145773278,67.5275,0.1
2009-11-06,WeatherStation,Synthetic,,,0.0,,73.7370355678267,69.53,0.1
2009-11-07,WeatherStation,Synthetic,,,0.0,,58.72419250686793,71.42750000000001,0.1
2009-11-08,WeatherStation,Synthetic,,,0.0,,7.972567083210107,69.86000000000001,0.1
2009-11-09,WeatherStation,Synthetic,,,0.0,,40.08034794228492,70.0325,0.1
2009-11-10,WeatherStation,Synthetic,,,0.0,,68.45528462870514,69.1625,0.1
2009-11-11,WeatherStation,Synthetic,,,0.0,,70.21139192074786,67.94,0.1
2009-11-12,WeatherStation,Synthetic,,,0.0,,76.1732642123543,66.9425,0.1
2009-11-13,WeatherStation,Synthetic,,,0.0,,67.30985835118315,69.53,0.1
2009-11-14,WeatherStation,Synthetic,,,0.0,,62.9149937211069,72.29750000000001,0.1
2009-11-15,WeatherStation,Synthetic,,,0.0,,54.16371648212369,74.61500000000001,0.1
2009-11-16,WeatherStation,Synthetic,,,0.0,,41.92493842107729,64.565,0.1
2009-11-17,WeatherStation,Synthetic,,,0.0,,58.03830420530716,58.4375,0.1
2009-11-18,WeatherStation,Synthetic,,,0.0,,70.96660406714979,63.11750000000001,0.1
2009-11-19,WeatherStation,Synthetic,,,0.0,,29.312536000431898,70.37,0.1
2009-11-20,WeatherStation,Synthetic,,,0.0,,6.330289886335707,69.575,0.1
2009-11-21,WeatherStation,Synthetic,,,0.0,,16.298074668337872,60.9125,0.1
2009-11-22,WeatherStation,Synthetic,,,0.0,,66.11120576952314,59.9225,0.1
2009-11-23,WeatherStation,Synthetic,,,0.0,,65.16597614962878,67.73750000000001,0.1
2009-11-24,WeatherStation,Synthetic,,,0.0,,18.33591363728949,63.935,0.1
2009-11-25,WeatherStation,Synthetic,,,0.0,,51.57061564731664,56.7875,0.1
2009-11-26,WeatherStation,Synthetic,,,0.0,,49.03220043694976,56.06,0.1
2009-11-27,WeatherStation,Synthetic,,,0.0,,27.78308911947079,58.144999999999996,0.1
2009-11-28,WeatherStation,Synthetic,,,0.0,,32.95866462727841,66.89750000000001,0.1
2009-11-29,WeatherStation,Synthetic,,,0.0,,31.731336441156984,71.06,0.1
2009-11-30,WeatherStation,Synthetic,,,0.0,,7.445431914102627,54.837500000000006,0.1
2009-12-01,WeatherStation,Synthetic,,,0.0,,5.864336285900759,53.1725,0.1
2009-12-02,WeatherStation,Synthetic,,,0.0,,39.092154384914814,51.65,0.1
2009-12-03,WeatherStation,Synthetic,,,0.0,,26.571932058635156,49.227500000000006,0.1
2009-12-04,WeatherStation,Synthetic,,,0.0,,8.246556911755233,42.905,0.1
2009-12-05,WeatherStation,Synthetic,,,0.0,,45.28779928118563,43.82,0.1
2009-12-06,WeatherStation,Synthetic,,,0.0,,28.391927300682347,61.52,0.1
2009-12-07,WeatherStation,Synthetic,,,0.0,,7.113285439911241,63.545,0.1
2009-12-08,WeatherStation,Synthetic,,,0.0,,36.017260480183104,68.39750000000001,0.1
2009-12-09,WeatherStation,Synthetic,,,0.0,,27.674767100891607,53.375,0.1
2009-12-10,WeatherStation,Synthetic,,,0.0,,24.94259818733938,47.9825,0.1
2009-12-11,WeatherStation,Synthetic,,,0.0,,7.080763123320533,54.1625,0.1
2009-12-12,WeatherStation,Synthetic,,,0.0,,12.57358578897027,55.302499999999995,0.1
2009-12-13,WeatherStation,Synthetic,,,0.0,,16.74161887576101,55.932500000000005,0.1
2009-12-14,WeatherStation,Synthetic,,,0.0,,22.3790361612618,67.7525,0.1
2009-12-15,WeatherStation,Synthetic,,,0.0,,9.053207687478237,58.3625,0.1
2009-12-16,WeatherStation,Synthetic,,,0.0,,4.431319279176748,47.097500000000004,0.1
2009-12-17,WeatherStation,Synthetic,,,0.0,,13.223210007370156,50.885000000000005,0.1
2009-12-18,WeatherStation,Synthetic,,,0.0,,51.67147632134199,52.692499999999995,0.1
2009-12-19,WeatherStation,Synthetic,,,0.0,,45.69109518055754,53.705,0.1
2009-12-20,WeatherStation,Synthetic,,,0.0,,53.29727595084682,53.21,0.1
2009-12-21,WeatherStation,Synthetic,,,0.0,,54.06101072949659,60.755,0.1
2009-12-22,WeatherStation,Synthetic,,,0.0,,43.00896922702114,66.2375,0.1
2009-12-23,WeatherStation,Synthetic,,,0.0,,35.04279983157686,67.5575,0.1
2009-12-24,WeatherStation,Synthetic,,,0.0,,37.29488035953024,53.847500000000004,0.1
2009-12-25,WeatherStation,Synthetic,,,0.0,,37.27013967300991,44.7275,0.1
2009-12-26,WeatherStation,Synthetic,,,0.0,,10.004891343905513,52.925,0.1
2009-12-27,WeatherStation,Synthetic,,,0.0,,37.045194648987135,51.515,0.1
2009-12-28,WeatherStation,Synthetic,,,0.0,,37.43623563155492,48.447500000000005,0.1
2009-12-29,WeatherStation,Synthetic,,,0.0,,4.311927096061277,51.2825,0.1
2009-12-30,WeatherStation,Synthetic,,,0.0,,36.0665528215354,53.45,0.1
2009-12-31,WeatherStation,Synthetic,,,0.0,,55.575431285038704,60.155,0.1
2010-01-01,WeatherStation,Synthetic,,,0.0,,41.4284325621524,47.2175,0.07
2010-01-02,WeatherStation,Synthetic,,,0.0,,44.68387594956533,51.47,0.07
2010-01-03,WeatherStation,Synthetic,,,0.0,,7.367619633501829,56.1875,0.07
2010-01-04,WeatherStation,Synthetic,,,0.0,,37.13947017145311,47.105000000000004,0.07
2010-01-05,WeatherStation,Synthetic,,,0.0,,40.277832785718914,44.697500000000005,0.07
2010-01-06,WeatherStation,Synthetic,,,0.0,,11.000948196532558,57.86750000000001,0.07
2010-01-07,WeatherStation,Synthetic,,,0.0,,6.343308758286346,48.3275,0.07
2010-01-08,WeatherStation,Synthetic,,,0.0,,17.212964956544052,34.5125,0.07
2010-01-09,WeatherStation,Synthetic,,,0.0,,37.54603239718834,35.36,0.07
2010-01-10,WeatherStation,Synthetic,,,0.0,,41.66084277819231,40.9025,0.07
2010-01-11,WeatherStation,Synthetic,,,0.0,,35.46783866703278,52.722500000000004,0.07
2010-01-12,WeatherStation,Synthetic,,,0.0,,18.72105808959217,55.82000000000001,0.07
2010-01-13,WeatherStation,Synthetic,,,0.0,,6.30445174878182,56.3975,0.07
2010-01-14,WeatherStation,Synthetic,,,0.0,,27.54655109156169,61.5125,0.07
2010-01-15,WeatherStation,Synthetic,,,0.0,,8.750249802953757,59.5325,0.07
2010-01-16,WeatherStation,Synthetic,,,0.0,,25.867943044802665,52.385000000000005,0.07
2010-01-17,WeatherStation,Synthetic,,,0.0,,55.54195286790513,54.2825,0.07
2010-01-18,WeatherStation,Synthetic,,,0.0,,28.835141768823714,62.525,0.07
2010-01-19,WeatherStation,Synthetic,,,0.0,,45.40596971306076,64.6925,0.07
2010-01-20,WeatherStation,Synthetic,,,0.0,,28.252021680830826,67.1075,0.07
2010-01-21,WeatherStation,Synthetic,,,0.0,,64.90219462636733,61.917500000000004,0.07
2010-01-22,WeatherStation,Synthetic,,,0.0,,36.11984768647504,63.575,0.07
2010-01-23,WeatherStation,Synthetic,,,0.0,,34.9923081496548,62.675000000000004,0.07
2010-01-24,WeatherStation,Synthetic,,,0.0,,51.0375430626261,55.7225,0.07
2010-01-25,WeatherStation,Synthetic,,,0.0,,61.353800000845794,54.4625,0.07
2010-01-26,WeatherStation,Synthetic,,,0.0,,59.09530091104061,59.9225,0.07
2010-01-27,WeatherStation,Synthetic,,,0.0,,12.602654633320379,64.49000000000001,0.07
2010-01-28,WeatherStation,Synthetic,,,0.0,,24.65816591031168,66.74000000000001,0.07
2010-01-29,WeatherStation,Synthetic,,,0.0,,24.362666870951305,57.365,0.07
2010-01-30,WeatherStation,Synthetic,,,0.0,,35.56651999876803,43.49,0.07
2010-01-31,WeatherStation,Synthetic,,,0.0,,13.795006604466398,43.43,0.07
2010-02-01,WeatherStation,Synthetic,,,0.0,,11.382862813655557,53.1875,0.07
2010-02-02,WeatherStation,Synthetic,,,0.0,,7.425130701009545,57.8375,0.07
2010-02-03,WeatherStation,Synthetic,,,0.0,,5.215553414229086,62.75750000000001,0.07
2010-02-04,WeatherStation,Synthetic,,,0.0,,11.733931539412925,62.06750000000001,0.07
2010-02-05,WeatherStation,Synthetic,,,0.0,,58.7146620762885,56.345,0.07
2010-02-06,WeatherStation,Synthetic,,,0.0,,64.6587555175766,58.46,0.07
2010-02-07,WeatherStation,Synthetic,,,0.0,,34.559561078425496,61.3925,0.07
2010-02-08,WeatherStation,Synthetic,,,0.0,,29.36210510362342,64.91,0.07
2010-02-09,WeatherStation,Synthetic,,,0.0,,29.890643424045685,48.005,0.07
2010-02-10,WeatherStation,Synthetic,,,0.0,,9.372697072227435,48.7325,0.07
2010-02-11,WeatherStation,Synthetic,,,0.0,,3.342348589763464,55.58,0.07
2010-02-12,WeatherStation,Synthetic,,,0.0,,42.439909536923146,45.365,0.07
2010-02-13,WeatherStation,Synthetic,,,0.0,,56.39276041444482,48.8,0.07
2010-02-14,WeatherStation,Synthetic,,,0.0,,63.95764158039709,58.4975,0.07
2010-02-15,WeatherStation,Synthetic,,,0.0,,47.990006489460455,46.445,0.07
2010-02-16,WeatherStation,Synthetic,,,0.0,,67.63982325886292,49.144999999999996,0.07
2010-02-17,WeatherStation,Synthetic,,,0.0,,70.0703025628855,51.275000000000006,0.07
2010-02-18,WeatherStation,Synthetic,,,0.0,,28.302633363808084,54.8,0.07
2010-02-19,WeatherStation,Synthetic,,,0.0,,23.187651574757716,58.205000000000005,0.07
2010-02-20,WeatherStation,Synthetic,,,0.0,,54.42148235219627,61.287499999999994,0.07
2010-02-21,WeatherStation,Synthetic,,,0.0,,44.0465276562188,63.7325,0.07
2010-02-22,WeatherStation,Synthetic,,,0.0,,56.05531923664839,55.4225,0.07
2010-02-23,WeatherStation,Synthetic,,,0.0,,7.473294527280574,45.1475,0.07
2010-02-24,WeatherStation,Synthetic,,,0.0,,58.29665870254389,46.385000000000005,0.07
2010-02-25,WeatherStation,Synthetic,,,0.0,,66.78616222163316,54.14,0.07
2010-02-26,WeatherStation,Synthetic,,,0.0,,67.54972649002052,58.0625,0.07
2010-02-27,WeatherStation,Synthetic,,,0.0,,67.48073066702761,51.7475,0.07
2010-02-28,WeatherStation,Synthetic,,,0.0,,51.37065268568644,58.2725,0.07
2010-03-01,WeatherStation,Synthetic,,,0.0,,62.92832871688686,60.65,0.07
2010-03-02,WeatherStation,Synthetic,,,0.0,,62.62392493263335,52.085,0.07
2010-03-03,WeatherStation,Synthetic,,,0.0,,82.90087276204041,56.78,0.07
2010-03-04,WeatherStation,Synthetic,,,0.0,,60.98463047054736,58.5425,0.07
2010-03-05,WeatherStation,Synthetic,,,0.0,,12.08659903639072,60.537499999999994,0.07
2010-03-06,WeatherStation,Synthetic,,,0.0,,55.284562082194924,62.412499999999994,0.07
2010-03-07,WeatherStation,Synthetic,,,0.0,,16.94387965597496,63.5825,0.07
2010-03-08,WeatherStation,Synthetic,,,0.0,,19.797533406642305,65.33000000000001,0.07
